"","Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","DTIRatio","HasMortgage","HasDependents","HasCoSigner","Default","edBachelor.s","edHigh.School","edMaster.s","edPhD","emptypeFull.time","emptypePart.time","emptypeSelf.employed","emptypeUnemployed","maritalDivorced","maritalMarried","maritalSingle","loanpurpAuto","loanpurpBusiness","loanpurpEducation","loanpurpHome","loanpurpOther"
"197316",63,96767,239637,500,8,2,22.64,60,0.82,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"79051",35,80467,93660,766,102,1,14.47,24,0.34,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"201632",37,77261,12061,390,11,2,24.45,60,0.36,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"191386",26,30087,222324,592,42,3,20.67,48,0.41,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"46502",44,23694,143664,836,43,4,2.18,24,0.52,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"83404",24,50684,224431,327,82,1,6.06,48,0.65,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"7588",21,21743,56206,813,93,3,24.86,48,0.66,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"181568",30,141469,175373,379,6,1,3.67,36,0.89,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"74843",21,104824,117576,797,70,2,15.98,36,0.12,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"185065",36,86014,190649,638,77,1,23.22,60,0.63,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"254295",18,74377,18329,716,55,1,18.26,36,0.25,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"4444",36,18937,240743,388,8,4,4.73,12,0.59,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"146218",22,19009,228106,649,89,3,3.19,36,0.3,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"204291",32,55516,178087,412,41,4,18.85,24,0.63,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"138207",39,40472,142305,336,30,3,10.35,36,0.14,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"15505",21,56294,131639,796,45,3,24.92,12,0.5,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"183928",22,79252,207397,505,81,4,19.39,12,0.34,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"185581",19,17282,150735,329,85,4,4.45,36,0.49,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"78070",46,18728,242460,605,63,2,12.32,24,0.22,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"239989",22,30698,208966,789,61,4,11.19,12,0.46,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
"94716",22,24991,87590,536,7,2,11.54,60,0.66,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"213384",50,56848,24892,789,2,4,19.61,24,0.12,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"109268",37,51269,107197,361,33,3,9.77,24,0.43,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"85028",34,88882,155120,525,68,1,13.48,48,0.42,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"75635",36,19718,230180,658,64,1,21.2,48,0.49,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"38102",19,25191,190971,588,83,1,17.7,60,0.58,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"82309",32,23748,97177,660,106,2,9.32,36,0.83,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"163342",27,140672,201118,714,36,2,4.88,36,0.41,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"22283",48,134375,248074,747,28,1,23.29,48,0.58,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"76425",20,24460,183449,334,27,3,11.75,36,0.52,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"179303",30,47248,117917,398,29,2,14.61,24,0.68,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"236981",36,28507,198339,480,58,3,15.31,24,0.44,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"69022",39,17288,207444,691,13,2,22.37,36,0.4,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"46799",19,18746,138861,539,99,2,5.38,60,0.32,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"246354",25,59440,221575,403,20,3,22.48,24,0.43,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"168469",27,118057,230438,386,70,1,13.8,36,0.31,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"50915",38,28007,153966,422,66,1,17.16,24,0.56,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
"104508",19,69582,123444,599,12,1,21.82,36,0.13,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"133531",51,145382,5214,520,15,3,18.18,24,0.66,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"193799",33,27246,31576,319,18,3,14.17,48,0.18,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
"57470",24,83760,65159,300,8,3,22.36,60,0.44,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"29525",23,88653,243001,652,107,2,24.91,24,0.25,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"188791",56,63233,84309,591,106,2,16.07,24,0.63,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"155264",19,146955,20531,379,66,3,16.45,48,0.61,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"27221",30,71658,28092,624,66,3,10.34,36,0.22,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
"229694",40,39544,146565,360,16,3,8.79,60,0.68,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"207934",29,120694,50771,301,70,2,21.94,60,0.39,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"13851",63,17831,44132,841,41,2,3.54,48,0.38,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"18538",22,90258,241948,767,9,2,5.43,48,0.14,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"199671",36,24878,165032,699,115,3,20.65,36,0.43,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"181713",22,115489,92090,345,19,4,15.14,36,0.61,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"197445",51,60252,185784,477,26,4,9.3,48,0.17,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"21435",20,117003,7797,764,79,3,19.73,36,0.4,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"231580",20,15984,222769,800,49,2,23.4,60,0.87,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"80389",64,138491,154960,533,23,4,3.74,60,0.67,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
"17795",42,20818,160255,782,37,4,10.34,12,0.25,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"15807",52,26365,163358,790,14,4,22.77,24,0.24,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"211053",35,86996,205488,740,86,2,22.49,48,0.4,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"240638",37,99774,90535,684,0,3,3.63,36,0.5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
"9253",31,66148,189249,586,46,2,13.73,60,0.45,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"227963",64,125256,197422,506,10,3,11.3,12,0.82,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"5909",29,49031,53035,764,28,1,19.11,12,0.79,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
"96016",32,78134,180601,849,50,2,22.1,36,0.66,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"4796",34,61251,44779,569,13,3,8.14,36,0.49,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"226521",42,36945,221966,805,15,2,6.12,24,0.48,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"73808",47,126370,150872,413,17,1,13.46,48,0.33,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"49974",50,43695,93637,681,18,4,13.22,36,0.8,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"125790",41,64224,63865,717,119,2,8.02,12,0.68,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"14478",40,28966,246508,679,78,3,16.98,60,0.37,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"87877",26,20057,150988,594,17,2,19.1,48,0.83,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"223",20,101465,179673,366,13,2,24.03,24,0.6,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"34343",52,18182,213804,312,62,3,22.36,24,0.27,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"4609",31,38700,77720,493,61,4,14.83,12,0.62,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"15490",34,118348,78548,443,19,3,3.3,24,0.81,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"155364",22,66359,20355,310,114,4,19.62,60,0.71,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"225609",27,77331,208545,316,97,2,23.83,24,0.62,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"119267",28,120661,124367,311,87,1,23.03,12,0.71,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"122435",56,43553,67355,507,54,4,13.47,60,0.66,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"27058",29,96663,157342,500,27,2,11.12,48,0.11,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"84909",43,33830,59886,355,23,3,8.67,24,0.8,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"169530",19,24410,189560,507,84,4,17.51,24,0.58,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"63231",57,63728,112167,748,10,1,19.11,24,0.21,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"44640",67,33562,143691,310,34,3,18.73,48,0.66,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"18615",27,18359,210519,367,3,4,8.72,12,0.28,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"144246",45,142149,33965,417,9,1,24.49,36,0.68,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"20859",26,106477,135730,541,100,2,17.2,36,0.49,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"232531",31,101285,83018,807,10,2,13.17,12,0.59,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"135521",37,89149,39416,495,44,1,18.49,36,0.26,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"56552",33,86102,200433,559,116,1,18.31,24,0.61,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"170339",24,41075,152774,340,66,2,13.22,36,0.24,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"206121",40,133153,244410,666,102,3,18.36,24,0.55,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"113790",31,19886,236096,404,56,4,23.85,60,0.72,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"75122",24,47784,60786,619,16,4,7.94,60,0.48,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"98007",44,48766,151471,782,10,4,18.94,48,0.78,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"219592",44,83956,95541,597,27,3,10.65,60,0.82,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"48897",32,144943,248010,309,20,2,12.93,36,0.63,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"176516",63,118651,163001,687,110,2,23.3,60,0.76,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"107909",27,138144,91651,431,51,3,8.94,12,0.72,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"231012",33,136244,52720,818,67,2,6.74,24,0.71,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"157049",24,134772,139214,312,66,4,21.17,60,0.26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"13985",43,119983,49447,679,51,4,19.81,48,0.19,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"123018",27,101628,246490,494,89,2,4.62,60,0.81,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"159979",26,105390,181722,590,3,2,14.97,24,0.8,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"121435",38,15896,188197,671,39,3,18.5,36,0.46,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"161799",54,37387,239689,814,32,1,7.45,24,0.32,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"42793",53,48238,186222,753,117,4,22.41,36,0.24,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"95283",26,73673,15815,635,42,3,22.77,60,0.8,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"53631",36,59171,83381,567,104,4,20.05,36,0.33,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"13766",24,77769,175120,738,66,4,10.96,36,0.82,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
"183407",41,44034,81161,452,19,4,23.35,12,0.67,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"164477",34,103625,182529,585,20,2,9.39,24,0.28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"32124",29,66997,186134,788,30,3,21.95,24,0.88,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"132614",51,101533,240205,379,8,3,19.43,24,0.35,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"47814",49,19237,175351,586,44,2,16.5,12,0.22,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"94486",27,110854,144295,329,7,1,9.27,24,0.85,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"123177",30,109601,138409,397,17,3,17.74,60,0.15,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
"188529",68,38974,150583,453,37,3,21.62,12,0.41,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
"159466",59,39519,238287,505,32,3,21.06,60,0.39,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"98381",47,66672,139755,699,30,1,17.08,48,0.64,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"200753",61,55686,228288,460,113,2,19.55,48,0.16,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"201668",37,64110,246823,574,0,3,23.62,36,0.32,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"9835",32,66636,29371,470,91,3,23.99,60,0.39,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"1570",26,62303,211360,736,102,2,4.98,48,0.47,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"226249",35,41672,104047,825,89,1,12.41,24,0.88,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"226208",68,32290,156095,478,17,3,20.31,48,0.58,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"47494",42,143232,186384,347,25,4,13.01,36,0.4,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"91502",36,139754,99555,747,74,1,13.47,24,0.84,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"112480",50,21307,18313,337,21,1,7.66,12,0.25,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"151361",28,139616,152547,797,70,3,23.14,36,0.11,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"16686",43,35652,190127,773,105,4,20.09,12,0.65,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"214871",46,130241,130354,546,77,4,20.84,48,0.75,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"114509",50,67892,102009,505,89,4,20.83,60,0.61,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
"109480",42,144644,86428,806,36,2,4.5,12,0.65,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"225108",19,27304,15253,545,25,2,3.98,60,0.58,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"90556",36,117906,145162,302,89,3,11.2,48,0.26,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"151325",31,97024,136675,420,28,2,6.81,36,0.61,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"85033",23,130481,133299,343,100,2,9.29,36,0.15,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"141872",19,83344,160952,766,12,4,9.87,48,0.22,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"45607",24,146113,126751,775,101,3,14.02,60,0.3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"187922",18,70091,152724,305,85,4,4.31,48,0.15,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"1328",42,74550,147553,335,11,2,13.05,36,0.37,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"18449",18,55106,186615,766,24,4,23.49,60,0.61,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
"94814",30,20047,128338,657,60,3,22.38,60,0.55,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"20871",32,103045,169531,844,9,4,20.4,60,0.56,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"122269",43,133118,16906,388,5,1,3.29,24,0.52,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"118876",21,125845,234263,709,42,3,15.2,12,0.71,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"123745",47,30982,94133,650,26,4,18.87,36,0.16,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"92355",48,115734,48138,463,104,2,17.75,60,0.37,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"106801",31,16607,167936,604,9,4,22.61,12,0.35,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"251763",21,29931,127969,524,50,2,23.87,60,0.56,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"60969",47,19221,225822,615,86,2,11.94,24,0.51,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"221146",20,37912,173840,839,117,4,20.67,24,0.75,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"167146",34,96311,5279,452,24,4,21.54,24,0.53,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"192044",42,23832,226678,348,107,4,12.53,12,0.24,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"223084",47,139593,92416,540,103,2,21.7,24,0.47,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"114862",40,133672,73772,377,104,3,20.91,36,0.67,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
"98548",33,32647,181945,475,64,1,23.63,12,0.72,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"242396",46,146455,243496,517,29,2,4.15,60,0.58,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"136646",58,59136,196867,418,14,4,10.49,12,0.29,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"203096",58,84791,118128,750,43,3,19.09,48,0.85,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"138438",31,116296,7724,681,99,3,24.17,24,0.74,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"236049",37,126303,143107,522,59,4,7.82,24,0.28,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"40646",18,19963,80669,391,29,1,12.34,60,0.52,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
"70404",24,17611,215694,303,29,1,13.17,12,0.67,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"160057",38,56655,249359,807,25,2,9.29,60,0.37,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"240007",41,133436,76941,785,57,4,18.5,48,0.17,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"213118",34,80752,90783,815,97,2,20.47,36,0.84,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"229914",34,53107,215703,528,82,1,10.77,36,0.81,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
"89316",25,21687,240056,748,84,3,19.25,24,0.87,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"229575",28,31302,50680,831,22,3,23.36,24,0.54,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"28797",28,26847,30508,755,41,3,16.36,48,0.82,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"110479",24,16547,194043,509,84,1,20.56,60,0.19,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"170673",18,61860,112526,507,108,1,22.69,24,0.37,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"94408",28,32673,147764,539,54,2,10.58,48,0.61,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"58092",20,18329,34823,785,90,3,11.81,60,0.82,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"219295",31,105977,37281,544,12,4,16.63,48,0.48,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
"174725",34,83056,61460,487,76,1,22.45,12,0.84,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"168204",60,146834,231256,406,104,4,24.13,48,0.59,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"39322",39,17924,189177,766,38,1,22.93,36,0.75,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"112928",22,21639,229396,767,81,3,5.66,60,0.83,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"196371",52,108640,156641,552,65,1,4.23,36,0.43,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"141027",48,39052,238304,562,104,2,23.57,24,0.77,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"60219",41,104753,35547,810,6,4,17.89,12,0.59,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"57310",33,40453,222725,639,5,3,9.02,24,0.51,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
"229076",20,17479,236809,320,62,2,17.73,48,0.9,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"236469",36,67370,216186,349,97,3,21.66,36,0.78,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"159089",35,26398,78797,511,7,1,22.61,60,0.71,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"203366",59,84275,143501,334,19,1,20.14,48,0.28,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"89473",20,47276,90666,408,4,1,22.96,12,0.74,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"63809",56,58136,78419,595,46,1,22.83,12,0.79,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"90445",26,50728,105655,368,86,3,24.66,12,0.43,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"126667",56,119557,21228,760,67,4,9.63,60,0.84,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"184070",23,18652,85338,556,92,1,24.31,12,0.14,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"120211",28,36547,137003,677,47,2,14.88,12,0.54,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"56185",34,38471,63939,399,36,4,21.8,36,0.27,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"173002",40,39458,121829,648,56,2,19.98,12,0.28,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"205326",27,22577,159253,445,111,4,17.44,12,0.15,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"59676",47,54607,63064,311,71,4,4.18,12,0.4,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
"60466",65,52219,176961,542,66,4,20.79,36,0.12,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"54348",37,22788,53984,692,3,1,14.52,36,0.63,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"145023",47,123429,125767,369,103,2,5.31,24,0.45,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"70195",20,68533,152816,305,6,2,5.73,48,0.81,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
