"","Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","DTIRatio","HasMortgage","HasDependents","HasCoSigner","Default","edBachelor.s","edHigh.School","edMaster.s","edPhD","emptypeFull.time","emptypePart.time","emptypeSelf.employed","emptypeUnemployed","maritalDivorced","maritalMarried","maritalSingle","loanpurpAuto","loanpurpBusiness","loanpurpEducation","loanpurpHome","loanpurpOther"
"112227",22,125569,199640,679,5,1,14.24,12,0.28,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"118400",37,21310,238482,557,111,2,19.54,48,0.12,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
"218314",21,116238,179879,344,58,1,13.79,48,0.66,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"17392",50,109697,9982,564,4,1,21.73,48,0.44,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"145452",66,141112,9579,450,98,1,5.54,24,0.17,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"111752",65,52526,99873,761,11,3,16.37,24,0.5,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"88733",62,124369,41573,349,65,2,11.68,60,0.19,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"90082",35,102415,46609,477,113,3,14.61,48,0.72,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"60105",46,113241,122914,507,18,2,10.8,24,0.51,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"92574",53,114856,22996,444,39,1,15.01,60,0.17,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"4870",28,140295,237377,320,43,3,19.83,48,0.53,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"50757",26,83060,208222,426,114,4,20.9,12,0.67,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"111787",60,127532,168574,435,60,3,20.97,24,0.84,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
"211375",31,98628,147992,326,30,3,2.26,60,0.87,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"215652",46,21070,53530,547,110,3,21.79,36,0.52,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"252140",34,149491,96120,397,117,3,19.86,48,0.22,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"53275",41,59369,220822,822,77,4,23.39,36,0.56,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"192233",58,36223,227298,391,43,4,19.51,48,0.55,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"176787",65,29425,223169,309,56,1,8.06,48,0.52,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"198017",45,130544,143731,775,25,3,7.13,48,0.12,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"51861",51,38123,34090,488,74,4,4.69,60,0.46,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"39981",42,54942,181348,344,101,4,11.1,36,0.12,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"75121",25,105008,49360,457,84,4,6.94,12,0.12,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
"11769",65,25616,68512,487,22,1,11.46,24,0.53,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"15863",27,125253,73926,437,101,3,17.18,24,0.77,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"236364",33,137820,116571,642,35,1,6.9,48,0.59,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"94795",32,130806,116104,481,25,3,15.91,12,0.49,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"249607",57,85814,65485,484,91,3,11.76,60,0.54,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"179401",45,85420,212573,368,19,2,12.18,24,0.34,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"210777",18,66274,86816,695,24,2,12.01,12,0.83,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"247520",21,63246,201009,534,55,1,21.34,60,0.75,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"18813",45,112335,69334,482,25,3,13.94,36,0.6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"101694",62,126611,223737,476,91,4,11.4,24,0.64,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"230042",51,115669,24547,420,24,2,3.46,36,0.78,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"213383",68,71136,20539,366,66,3,17.32,36,0.41,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"66665",34,112261,39504,601,77,4,2.98,36,0.46,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"92417",34,99263,224126,698,19,1,10.29,36,0.36,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
"195465",39,98373,115318,799,25,3,22.41,48,0.42,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"112068",52,103445,5062,497,104,4,2.12,48,0.31,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"87635",62,16882,238315,512,7,2,24.08,24,0.55,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"249110",47,148658,39769,449,2,4,2.27,60,0.28,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
"153189",44,116360,147336,435,31,4,5.15,60,0.28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"150720",19,30155,54903,349,44,4,9.72,60,0.66,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
"66026",60,74196,127030,589,43,4,7.02,60,0.61,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"130309",52,130925,126025,816,92,3,23.53,36,0.47,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"125448",40,16869,182050,460,15,1,5.43,60,0.81,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"68680",61,81363,33784,325,55,1,13.1,60,0.36,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"223324",67,101937,139447,817,20,3,21.74,48,0.23,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"91099",55,71764,38654,333,12,3,5.6,60,0.23,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"88303",56,141960,7537,566,100,2,18.85,12,0.53,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"102653",19,44481,92968,733,59,2,13.47,24,0.47,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"76672",51,127582,84427,624,9,4,4.37,60,0.81,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"159418",54,149638,237886,326,51,1,6.7,36,0.67,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"246472",59,59068,74295,381,95,4,7.17,24,0.44,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"229385",51,29454,233521,703,92,2,8.58,60,0.39,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"182017",56,31526,217382,672,93,3,18.3,48,0.65,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"75246",56,21302,124494,594,26,2,15.99,24,0.42,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"242879",19,113389,11077,707,73,4,7.02,48,0.47,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"44183",55,118444,6209,443,113,4,18.29,12,0.46,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"216366",46,86430,88477,792,85,3,6.17,60,0.12,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"87157",31,142812,170393,511,40,2,3.57,60,0.69,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"144084",57,124110,145451,416,1,4,23.39,36,0.1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"125171",56,88660,24868,786,28,1,9.29,36,0.42,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"132287",47,91670,17150,349,119,1,22.09,24,0.24,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"105599",33,70097,148101,318,34,4,19.73,24,0.34,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"55977",31,91261,235052,361,73,2,3.12,48,0.34,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
"252174",49,148670,88289,424,118,2,8.78,60,0.82,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"169230",34,36709,189306,369,95,2,15.97,24,0.84,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"195937",49,83551,41682,336,47,2,17.48,24,0.76,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"191382",20,110069,40421,383,88,3,8.33,36,0.53,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"78863",41,34812,25378,409,76,4,8.27,48,0.39,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"196043",55,146346,195517,360,103,3,3.21,24,0.16,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"28082",69,42367,73142,769,116,1,18.56,12,0.51,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"74905",24,110100,198231,484,54,1,13.52,36,0.82,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"194122",56,131122,135669,621,26,3,11.17,12,0.5,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"10317",55,110481,198495,465,114,2,24.77,24,0.84,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"38623",19,50932,45863,355,109,3,17.54,48,0.76,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
"200266",25,52239,77259,425,40,2,14.75,12,0.25,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
"183691",55,63188,210522,432,28,3,22.77,24,0.32,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"197498",44,63776,248381,784,106,4,2.1,24,0.57,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"79317",19,26069,26636,511,108,4,12.99,24,0.77,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"108573",69,83508,55515,379,38,2,2.99,60,0.84,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"128743",19,133224,155830,429,15,2,5.38,60,0.78,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"95879",37,63600,216534,720,43,3,19.29,12,0.43,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"182125",51,20011,13333,401,105,2,9.35,12,0.79,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"59432",48,127760,59819,730,112,4,11.32,36,0.82,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
"190830",18,121649,11560,506,118,4,10.5,36,0.28,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"21691",34,53583,174370,393,79,4,7.46,36,0.12,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"57806",52,68117,8853,377,58,3,23.85,48,0.63,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"40406",69,63417,177083,650,109,2,7.44,36,0.21,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"231269",25,93328,118068,645,28,1,13.12,36,0.35,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"115541",28,76800,65546,647,80,1,20.41,24,0.38,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"136219",24,20650,136362,300,36,1,20.58,12,0.87,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"77020",59,69804,79186,381,112,2,22.55,48,0.67,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"76820",67,32786,160594,776,93,2,14.28,48,0.25,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"213626",58,21246,233354,460,97,3,19.75,60,0.62,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"241139",55,16023,171781,724,85,3,13.1,12,0.32,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"177005",68,112779,193327,308,11,2,18.83,36,0.79,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"64845",63,46956,59539,482,11,4,16.66,12,0.56,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
"183580",64,103506,13869,378,111,3,24.04,12,0.32,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"207895",31,38277,73062,687,12,1,16,24,0.6,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"114187",25,126009,46344,614,41,2,4.53,60,0.42,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"47475",36,81598,165666,774,92,1,20.51,24,0.23,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"71282",32,44163,176666,481,25,2,3.88,24,0.15,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"154715",38,34800,184818,842,87,4,6.58,36,0.26,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"92419",61,75873,33452,746,74,3,22.21,12,0.87,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
"40410",43,149294,220042,362,115,1,10.21,24,0.16,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"210614",48,87194,139295,400,81,2,2.83,60,0.77,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"38009",51,118490,37581,765,57,2,2.37,12,0.81,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"12578",46,97758,183627,818,85,1,6.02,48,0.85,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"199026",35,88099,134645,391,8,2,5.46,36,0.9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"109530",45,80614,22418,423,93,4,9.1,24,0.19,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"108910",27,120093,161767,572,37,1,14.1,60,0.88,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
"72589",27,71962,91762,482,105,2,20.14,60,0.27,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"141560",42,61928,230157,628,51,4,3.26,12,0.54,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"14162",38,41208,167571,419,76,3,2.73,24,0.86,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"18123",25,38700,23593,397,93,2,20.09,48,0.47,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"197662",58,94192,117635,843,35,4,12.36,12,0.57,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"80702",39,91087,193921,821,80,2,16.6,12,0.12,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"254930",32,131601,223247,528,93,3,13.86,60,0.26,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"253508",64,59654,194002,481,60,1,20.05,24,0.64,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"122539",39,81032,47630,829,45,1,6.19,60,0.17,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"149439",49,19248,175209,411,86,1,23.38,36,0.41,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"24321",60,15862,195830,630,71,2,12.49,12,0.42,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"46229",20,31704,140348,792,0,3,18.24,60,0.48,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"114900",34,91649,62060,776,109,1,13.95,36,0.6,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"129446",69,32282,162700,610,28,4,7.42,48,0.16,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"58828",50,102754,140682,451,41,2,24.97,48,0.32,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"45547",68,51389,49403,506,38,3,20.7,48,0.71,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"130604",49,92944,229398,441,12,3,15.52,24,0.83,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"61225",43,45532,70132,732,111,4,8.06,60,0.2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"99716",50,16373,83969,464,33,4,15.43,60,0.74,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"147464",39,139455,212608,817,108,3,6.43,48,0.15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"71205",50,22798,148104,374,39,4,21.15,36,0.14,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"122342",57,129755,246945,674,39,1,19.41,48,0.62,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"47477",20,107628,169326,764,70,4,18.38,60,0.39,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
"174480",36,136411,237719,528,40,4,10.11,36,0.67,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"251212",57,140906,39086,334,18,3,11.01,60,0.3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
"36975",46,68436,69066,630,64,2,11.11,48,0.79,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"205026",54,104235,244336,358,110,3,11.21,48,0.43,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"92951",68,124855,116944,318,64,4,9.62,60,0.81,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"30072",31,76425,240752,642,117,3,23.74,60,0.84,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"162177",40,109650,131585,654,7,1,20.71,60,0.48,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"29710",52,97692,7561,331,100,2,22.64,12,0.28,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"178328",31,97592,147781,789,87,2,15.07,60,0.67,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"110747",28,124001,169478,360,31,4,12.53,12,0.41,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"152513",30,58091,173861,631,40,1,17.64,24,0.33,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"52794",57,144299,11932,432,76,2,17.39,36,0.35,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"6532",59,80060,15576,454,102,3,15.31,24,0.81,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"146751",69,108872,128330,753,13,3,11.51,36,0.31,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"132225",20,33882,127470,788,70,4,9.34,48,0.69,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"175161",41,121318,221941,511,65,2,21.65,48,0.73,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
"185838",25,43731,71633,491,116,3,15.9,60,0.19,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"164340",31,127762,32752,379,0,2,21.97,48,0.5,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"107932",67,82431,232102,417,118,1,24.19,12,0.69,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"19556",55,114180,10934,808,61,1,18.76,60,0.76,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"6051",66,60146,39511,742,92,2,12.74,60,0.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"200614",39,57428,60899,301,53,1,20.19,48,0.9,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"202440",69,72931,111074,539,98,1,15.02,12,0.21,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"143809",25,20837,21295,796,74,2,23.68,12,0.57,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"17323",67,77419,41564,796,65,3,14.94,12,0.73,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"233532",26,81750,58725,834,21,3,9.77,36,0.34,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"240635",44,63051,220685,787,14,4,16.58,24,0.42,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"240089",23,79772,237602,364,7,2,9.07,48,0.19,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"119043",64,53444,205686,674,75,2,6.25,24,0.83,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"152166",64,19666,49022,591,48,2,11.13,24,0.55,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
"37261",24,61401,93592,835,39,1,17.15,60,0.67,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"113888",38,95759,123711,427,7,1,18.01,12,0.82,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"156054",30,135722,207698,611,43,4,23.36,60,0.12,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
"131309",57,42936,85068,695,54,2,23.81,12,0.27,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
"149576",35,126610,81414,793,3,1,23.34,12,0.18,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
"39299",40,102603,227257,543,118,3,10.28,48,0.39,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
"146108",54,100415,41385,408,15,3,21.25,36,0.65,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"150047",49,71807,156455,489,50,1,19.44,48,0.7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"103406",60,72434,31774,509,51,2,5.85,36,0.57,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"149550",41,135369,32477,373,54,4,21.21,12,0.36,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"68600",18,79527,107419,312,101,3,10.87,48,0.15,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"249709",51,119778,166069,652,62,2,11.69,36,0.77,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"21938",59,91696,133723,686,5,1,5.25,12,0.57,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"191667",47,28522,179908,691,25,3,17.05,60,0.72,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"60261",41,69842,70622,385,18,1,24.64,24,0.64,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"99600",26,139276,209899,770,74,2,16.19,48,0.88,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"195852",56,95612,227987,699,112,3,21.03,12,0.45,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"229691",69,140697,8041,522,35,2,5.78,36,0.7,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"10823",68,50939,173103,689,57,2,20.07,12,0.49,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"193744",26,30220,168348,830,19,4,4.35,60,0.18,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"52773",33,106406,8984,662,40,1,5.28,24,0.17,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"2768",46,33928,185563,549,28,2,14.3,12,0.63,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
"226677",45,112613,15542,481,18,4,3.63,36,0.38,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"229588",52,105050,122078,707,45,2,3.64,24,0.89,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"66357",67,81446,157417,661,41,2,19.14,12,0.85,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"250159",31,40166,112703,613,33,4,17.83,24,0.4,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"49349",31,50196,239280,316,70,1,4.33,24,0.51,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"72389",33,26786,196656,613,55,1,9.8,60,0.35,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
"11792",66,145962,5628,707,65,1,11.61,36,0.85,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"98088",20,33647,7426,686,46,2,2.63,36,0.63,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"36435",59,81638,49974,784,69,4,2.81,60,0.55,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"78367",46,91767,188658,599,80,2,3.87,12,0.29,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"220205",34,17419,93931,425,111,4,12.99,36,0.2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
"15901",33,143674,191693,486,2,1,5.93,12,0.85,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"164100",59,107546,54192,416,117,1,24.21,12,0.5,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"25770",33,84895,150984,462,62,3,22.99,48,0.38,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
